identificatie,bouwjaar,url,date
363100012239750,2008,"https://www.google.com/maps/@52.40703364022595,4.934625018211807,3a,80y,36.672621476274585h,96t/data=!3m6!1e1!3m4!1sBRK-5LQH3teebpmke_7Nxg!2e0!7i16384!8i8192",2019-06
363100012239751,2008,"https://www.google.com/maps/@52.40703364022595,4.934625018211807,3a,80y,36.672621477825984h,96t/data=!3m6!1e1!3m4!1sBRK-5LQH3teebpmke_7Nxg!2e0!7i16384!8i8192",2019-06
363100012239752,2008,"https://www.google.com/maps/@52.4069786426048,4.93473847840881,3a,80y,36.67262147769577h,96t/data=!3m6!1e1!3m4!1sAqt58jMZF29Jx27lxRyRQw!2e0!7i16384!8i8192",2019-06
363100012239753,2008,"https://www.google.com/maps/@52.4069786426048,4.93473847840881,3a,80y,36.67262147881287h,96t/data=!3m6!1e1!3m4!1sAqt58jMZF29Jx27lxRyRQw!2e0!7i16384!8i8192",2019-06
363100012243911,2016,"https://www.google.com/maps/@52.34898330230334,4.936351628778095,3a,80y,224.39336709337692h,96t/data=!3m6!1e1!3m4!1s0nmciSMs8ahJnSk9uVUolw!2e0!7i16384!8i8192",2021-03
363100012246760,2016,"https://www.google.com/maps/@52.3991821456472,4.90393127510784,3a,80y,210.6798224635629h,96t/data=!3m6!1e1!3m4!1ssTKcfzfplRr00zROtn-g2w!2e0!7i16384!8i8192",2018-05
363100012240748,2013,"https://www.google.com/maps/@52.40639714657451,4.90050389691814,3a,80y,282.1112607858005h,96t/data=!3m6!1e1!3m4!1saQ4L_54_a0utd-etRX4jOw!2e0!7i16384!8i8192",2019-04
363100012238188,2011,"https://www.google.com/maps/@52.39567697790719,4.957877707338547,3a,80y,334.3083406596456h,96t/data=!3m6!1e1!3m4!1sH2Loy1FnradCItdjwBJNlA!2e0!7i16384!8i8192",2019-06
363100012245827,2016,"https://www.google.com/maps/@52.40874805836236,4.905100120178388,3a,80y,229.98888552719816h,96t/data=!3m6!1e1!3m4!1s3caRodPRbvP8dChu9q0mqA!2e0!7i16384!8i8192",2018-07
363100012245828,2016,"https://www.google.com/maps/@52.4088835488004,4.904616560785511,3a,80y,229.9888855273205h,96t/data=!3m6!1e1!3m4!1sJycMTy_XoJZ_9eQ49SWfMA!2e0!7i16384!8i8192",2019-06
363100012248574,2017,"https://www.google.com/maps/@52.40929637954403,4.904408888265746,3a,80y,230.23137677507964h,96t/data=!3m6!1e1!3m4!1sYQlY6uxB5n4XoodCRQ-z2g!2e0!7i16384!8i8192",2019-06
363100012248575,2017,"https://www.google.com/maps/@52.40929637954403,4.904408888265746,3a,80y,230.23137677382505h,96t/data=!3m6!1e1!3m4!1sYQlY6uxB5n4XoodCRQ-z2g!2e0!7i16384!8i8192",2019-06
363100012244345,2020,"https://www.google.com/maps/@52.36861651680353,4.946225099026734,3a,80y,350.90955270506475h,96t/data=!3m6!1e1!3m4!1sa4lYRZEmh8F3wUxFQcHZ4g!2e0!7i16384!8i8192",2021-03
363100012238611,2011,"https://www.google.com/maps/@52.40422545501713,4.915383474079377,3a,80y,201.9849904481346h,96t/data=!3m6!1e1!3m4!1sEtOJJofhZ28OWORT6akLTQ!2e0!7i16384!8i8192",2019-04
363100012244346,1932,"https://www.google.com/maps/@52.34774617624569,4.913524931595829,3a,80y,251.1427845595676h,96t/data=!3m6!1e1!3m4!1sFMsdtMmTKd29K9rY21ALbg!2e0!7i16384!8i8192",2020-12
363100012246761,2016,"https://www.google.com/maps/@52.33209612180415,4.867995861537368,3a,80y,359.2522489805814h,96t/data=!3m6!1e1!3m4!1sFOW12TXoD_V_p82TrXalqw!2e0!7i16384!8i8192",2020-11
363100012240749,2013,"https://www.google.com/maps/@52.4063733776731,4.900495621514195,3a,80y,282.11126079073114h,96t/data=!3m6!1e1!3m4!1sAgbkHmlgqrM4smHWtyGuTw!2e0!7i16384!8i8192",2021-08
363100012245829,2016,"https://www.google.com/maps/@52.40874805836236,4.905100120178388,3a,80y,229.98888552689607h,96t/data=!3m6!1e1!3m4!1s3caRodPRbvP8dChu9q0mqA!2e0!7i16384!8i8192",2018-07
363100012245830,2016,"https://www.google.com/maps/@52.40881918882041,4.905013377707242,3a,80y,229.9888855277343h,96t/data=!3m6!1e1!3m4!1sixtDFkglH6T9ypCLUKQnjg!2e0!7i16384!8i8192",2018-07
363100012238190,2012,"https://www.google.com/maps/@52.39602766537861,4.95911577478865,3a,80y,334.42462651663294h,96t/data=!3m6!1e1!3m4!1sb0bG8lHB4t3lIiCVN9jQaQ!2e0!7i16384!8i8192",2022-11
363100012239754,2008,"https://www.google.com/maps/@52.40692234182126,4.934849979260926,3a,80y,36.67262147843541h,96t/data=!3m6!1e1!3m4!1s3IXgrTuBOa1dd1a7TWAl9A!2e0!7i16384!8i8192",2019-06
363100012239755,2008,"https://www.google.com/maps/@52.40692234182126,4.934849979260926,3a,80y,36.672621474432944h,96t/data=!3m6!1e1!3m4!1s3IXgrTuBOa1dd1a7TWAl9A!2e0!7i16384!8i8192",2019-06
363100012239756,2008,"https://www.google.com/maps/@52.40685653608325,4.934947189662929,3a,80y,45.612856361776274h,96t/data=!3m6!1e1!3m4!1sgDwNkhfFAca3LK48e6Y3pQ!2e0!7i16384!8i8192",2019-06
363100012239757,2008,"https://www.google.com/maps/@52.40783251124117,4.932950828080021,3a,80y,36.29649454479964h,96t/data=!3m6!1e1!3m4!1sulvIemRj3FYx4XSyEZITDQ!2e0!7i16384!8i8192",2019-06
363100012248576,2017,"https://www.google.com/maps/@52.40939779415869,4.904267632483121,3a,80y,230.23137677496703h,96t/data=!3m6!1e1!3m4!1sBlVkJ0vfvBFj-UkvXXKFsQ!2e0!7i16384!8i8192",2019-07
363100012248577,2017,"https://www.google.com/maps/@52.40939779415869,4.904267632483121,3a,80y,228.7732456896222h,96t/data=!3m6!1e1!3m4!1sBlVkJ0vfvBFj-UkvXXKFsQ!2e0!7i16384!8i8192",2019-07
363100012238612,2011,"https://www.google.com/maps/@52.40422545501713,4.915383474079377,3a,80y,201.98499045097148h,96t/data=!3m6!1e1!3m4!1sEtOJJofhZ28OWORT6akLTQ!2e0!7i16384!8i8192",2019-04
363100012238613,2011,"https://www.google.com/maps/@52.40426194967804,4.915250192378873,3a,80y,201.9849904504828h,96t/data=!3m6!1e1!3m4!1sg87HpCxlP-xq4jSCjD--lg!2e0!7i16384!8i8192",2019-04
363100012243265,2016,"https://www.google.com/maps/@52.36615454663666,4.943794478683617,3a,80y,178.14319344429666h,96t/data=!3m6!1e1!3m4!1s4pZRzCIr26RnNRL7uyxnpQ!2e0!7i16384!8i8192",2022-02
363100012248595,2017,"https://www.google.com/maps/@52.40964419002226,4.903954077956878,3a,80y,228.77324568878225h,96t/data=!3m6!1e1!3m4!1s7npPjNhfOBqRt1-cKJkuww!2e0!7i16384!8i8192",2019-06
363100012240750,2013,"https://www.google.com/maps/@52.40624760313686,4.900440634240539,3a,80y,282.11126078970995h,96t/data=!3m6!1e1!3m4!1sjCrmZSaXorQs9u3KBsX_0Q!2e0!7i16384!8i8192",2021-08
363100012240751,2013,"https://www.google.com/maps/@52.40616280544986,4.900403266906306,3a,80y,282.11126079225147h,96t/data=!3m6!1e1!3m4!1sZvW2XE13s1q3O4cd0eQj7g!2e0!7i16384!8i8192",2021-08
363100012242865,2017,"https://www.google.com/maps/@52.33623654474739,4.877494922589762,3a,80y,243.42952131161923h,96t/data=!3m6!1e1!3m4!1sNXs3H0t5f2VhfQP4x6aYLg!2e0!7i16384!8i8192",2020-11
363100012242866,2017,"https://www.google.com/maps/@52.33597740100433,4.877543326795654,3a,80y,235.7833701197456h,96t/data=!3m6!1e1!3m4!1sDNEguCZd4i4OdSM8kXSxBw!2e0!7i16384!8i8192",2018-06
363100012245831,2016,"https://www.google.com/maps/@52.40874805836236,4.905100120178388,3a,80y,229.98888552838807h,96t/data=!3m6!1e1!3m4!1s3caRodPRbvP8dChu9q0mqA!2e0!7i16384!8i8192",2018-07
363100012245832,2016,"https://www.google.com/maps/@52.40881918882041,4.905013377707242,3a,80y,229.98888552493705h,96t/data=!3m6!1e1!3m4!1sixtDFkglH6T9ypCLUKQnjg!2e0!7i16384!8i8192",2018-07
363100012248578,2017,"https://www.google.com/maps/@52.40946704360014,4.904175173724676,3a,80y,228.77324568966688h,96t/data=!3m6!1e1!3m4!1sl4lg86VDm22lc5tlaK0S1w!2e0!7i16384!8i8192",2019-07
363100012244349,2015,"https://www.google.com/maps/@52.37490734092427,4.891504878282501,3a,80y,296.7528235179942h,96t/data=!3m6!1e1!3m4!1sCPQKGrRGNNTmcCEit573dg!2e0!7i16384!8i8192",2022-08
363100012239759,2008,"https://www.google.com/maps/@52.40783251124117,4.932950828080021,3a,80y,36.296494543262526h,96t/data=!3m6!1e1!3m4!1sulvIemRj3FYx4XSyEZITDQ!2e0!7i16384!8i8192",2019-06
363100012239760,2008,"https://www.google.com/maps/@52.40774461079491,4.933140266210689,3a,80y,36.29649454213373h,96t/data=!3m6!1e1!3m4!1s1DdeLOVRfGoBgKzfkmpsmw!2e0!7i16384!8i8192",2019-04
363100012244854,2017,"https://www.google.com/maps/@52.32358634263621,4.863848899633582,3a,80y,178.2442069124479h,96t/data=!3m6!1e1!3m4!1s_5x8Y50SRhU6b2EICLTcfw!2e0!7i16384!8i8192",2022-11
363100012248129,2017,"https://www.google.com/maps/@52.35659068789109,5.001753877678759,3a,80y,218.698487627607h,96t/data=!3m6!1e1!3m4!1snWg0-G9mheXzL1Ai50fnPw!2e0!7i16384!8i8192",2021-03
363100012246314,2018,"https://www.google.com/maps/@52.34627305637176,4.886669628520177,3a,80y,273.25498566466376h,96t/data=!3m6!1e1!3m4!1s44PSqRx6pP1PZFNnBmp5Sg!2e0!7i16384!8i8192",2022-08
363100012243258,2014,"https://www.google.com/maps/@52.39843528517277,4.905004347550176,3a,80y,120.15629191305624h,96t/data=!3m6!1e1!3m4!1sTALjyFTY4AEoIQZ0LBoG7Q!2e0!7i16384!8i8192",2018-05
363100012243259,2017,"https://www.google.com/maps/@52.3982832893311,4.905850700431524,3a,80y,297.7418844919705h,96t/data=!3m6!1e1!3m4!1sk6ykLo_eZSEaBVY-_pLD_Q!2e0!7i16384!8i8192",2018-05
363100012245834,2016,"https://www.google.com/maps/@52.4078025808891,4.904537328092172,3a,80y,339.3753563584306h,96t/data=!3m6!1e1!3m4!1soh5fdcUjdNJgH9ulNy5KRQ!2e0!7i16384!8i8192",2018-07
363100012244350,2017,"https://www.google.com/maps/@52.36236672197136,4.886963846389358,3a,80y,299.2536527025403h,96t/data=!3m6!1e1!3m4!1sE6IhiX37KtI9iRXpMt1ABQ!2e0!7i16384!8i8192",2020-08
363100012240752,2013,"https://www.google.com/maps/@52.40607506597636,4.900364160181261,3a,80y,282.10614071630766h,96t/data=!3m6!1e1!3m4!1swwZka-PxtUQLwNo2QE9YrA!2e0!7i16384!8i8192",2021-08
363100012238614,2011,"https://www.google.com/maps/@52.40426194967804,4.915250192378873,3a,80y,201.98499044971652h,96t/data=!3m6!1e1!3m4!1sg87HpCxlP-xq4jSCjD--lg!2e0!7i16384!8i8192",2019-04
363100012244855,2017,"https://www.google.com/maps/@52.35310929047628,5.008487150290327,3a,80y,129.85163611003287h,96t/data=!3m6!1e1!3m4!1soFE-335HuXaxd1YKc_SKvg!2e0!7i16384!8i8192",2021-03
363100012248130,2017,"https://www.google.com/maps/@52.35659068789109,5.001753877678759,3a,80y,218.69848762790303h,96t/data=!3m6!1e1!3m4!1snWg0-G9mheXzL1Ai50fnPw!2e0!7i16384!8i8192",2021-03
363100012248131,2017,"https://www.google.com/maps/@52.35652547123138,5.001871394562635,3a,80y,219.3687672393344h,96t/data=!3m6!1e1!3m4!1s55f6xhygc57DF5KjZv55GQ!2e0!7i16384!8i8192",2021-03
363100012244856,2017,"https://www.google.com/maps/@52.35243057664856,5.007650585642183,3a,80y,129.8516361077262h,96t/data=!3m6!1e1!3m4!1slccoDZlKVddScgCIogIgzg!2e0!7i16384!8i8192",2018-05
363100012244857,2017,"https://www.google.com/maps/@52.35251753399444,5.007490739104956,3a,80y,129.8516361092622h,96t/data=!3m6!1e1!3m4!1sHYb3IwQU4NXT7FYV9NFOAQ!2e0!7i16384!8i8192",2018-05
363100012244351,2016,"https://www.google.com/maps/@52.34441299456069,4.890403008764961,3a,80y,6.294284661294912h,96t/data=!3m6!1e1!3m4!1sf-eOFIWUHAJU6L2Inbkupg!2e0!7i16384!8i8192",2021-07
363100012245836,2016,"https://www.google.com/maps/@52.4078025808891,4.904537328092172,3a,80y,339.62200384525266h,96t/data=!3m6!1e1!3m4!1soh5fdcUjdNJgH9ulNy5KRQ!2e0!7i16384!8i8192",2018-07
363100012248583,2017,"https://www.google.com/maps/@52.40957265267745,4.904048668912119,3a,80y,228.77324569014505h,96t/data=!3m6!1e1!3m4!1sZoqbNM65Y5kZHUOBn3sdUw!2e0!7i16384!8i8192",2019-06
363100012246766,2019,"https://www.google.com/maps/@52.40569030355221,4.889471845958763,3a,80y,125.60888245011678h,96t/data=!3m6!1e1!3m4!1sH_LpoXM44Jd2vA3JO_GcFQ!2e0!7i16384!8i8192",2021-08
363100012239761,2008,"https://www.google.com/maps/@52.40774461079491,4.933140266210689,3a,80y,36.2964945445349h,96t/data=!3m6!1e1!3m4!1s1DdeLOVRfGoBgKzfkmpsmw!2e0!7i16384!8i8192",2019-04
363100012239762,2008,"https://www.google.com/maps/@52.40768469650143,4.933248585767672,3a,80y,36.29649454458855h,96t/data=!3m6!1e1!3m4!1s2x-QTgS1tiIXCmVVq1KUIg!2e0!7i16384!8i8192",2019-04
363100012242382,2014,"https://www.google.com/maps/@52.40699158277057,4.903503658899559,3a,80y,90.7551565999044h,96t/data=!3m6!1e1!3m4!1s59vIRYkTX4NQ5fEzVL7IXQ!2e0!7i16384!8i8192",2018-05
363100012242383,2014,"https://www.google.com/maps/@52.40699158277057,4.903503658899559,3a,80y,90.7551566029828h,96t/data=!3m6!1e1!3m4!1s59vIRYkTX4NQ5fEzVL7IXQ!2e0!7i16384!8i8192",2018-05
363100012244352,2016,"https://www.google.com/maps/@52.36369563826713,4.921363834198921,3a,80y,343.8863202355519h,96t/data=!3m6!1e1!3m4!1sZfsdVundVt2SMEF0KWovvA!2e0!7i16384!8i8192",2019-04
363100012243260,2017,"https://www.google.com/maps/@52.35492223764001,4.855331255695519,3a,80y,254.5345144781596h,96t/data=!3m6!1e1!3m4!1sS_UpRsawvd6hzPGjuyBq8A!2e0!7i16384!8i8192",2022-10
363100012248132,2017,"https://www.google.com/maps/@52.35649333482893,5.001930542831425,3a,80y,219.3687672388949h,96t/data=!3m6!1e1!3m4!1s-PwXOH3X-q4QCbYicgzkvA!2e0!7i16384!8i8192",2021-03
363100012238615,2015,"https://www.google.com/maps/@52.40416306009962,4.916188693091353,3a,80y,291.63055080002346h,96t/data=!3m6!1e1!3m4!1sXsoR30EaIUyLbP4dYQgEkg!2e0!7i16384!8i8192",2019-04
363100012248584,2017,"https://www.google.com/maps/@52.40957265267745,4.904048668912119,3a,80y,228.77324568888665h,96t/data=!3m6!1e1!3m4!1sZoqbNM65Y5kZHUOBn3sdUw!2e0!7i16384!8i8192",2019-06
363100012248585,2017,"https://www.google.com/maps/@52.40964419002226,4.903954077956878,3a,80y,228.7732456892354h,96t/data=!3m6!1e1!3m4!1s7npPjNhfOBqRt1-cKJkuww!2e0!7i16384!8i8192",2019-06
363100012245838,2016,"https://www.google.com/maps/@52.40785670392328,4.904809513749873,3a,80y,339.62200384488875h,96t/data=!3m6!1e1!3m4!1sTyA3HWCTn8AKQS-BfTfWOA!2e0!7i16384!8i8192",2018-07
363100012244353,2016,"https://www.google.com/maps/@52.36369563826713,4.921363834198921,3a,80y,343.8863202364474h,96t/data=!3m6!1e1!3m4!1sZfsdVundVt2SMEF0KWovvA!2e0!7i16384!8i8192",2019-04
363100012244354,2016,"https://www.google.com/maps/@52.36369563826713,4.921363834198921,3a,80y,343.8863202357715h,96t/data=!3m6!1e1!3m4!1sZfsdVundVt2SMEF0KWovvA!2e0!7i16384!8i8192",2019-04
363100012240753,2012,"https://www.google.com/maps/@52.40636290913972,4.900522180800144,3a,80y,43.988185939093405h,96t/data=!3m6!1e1!3m4!1sKodOeqXXoNBiilmJM17atw!2e0!7i16384!8i8192",2022-09
363100012240754,2012,"https://www.google.com/maps/@52.40630531645156,4.90068337542208,3a,80y,43.988185937551286h,96t/data=!3m6!1e1!3m4!1sIhF29ADT5yMbVx2MyUoBhQ!2e0!7i16384!8i8192",2019-04
363100012239763,2008,"https://www.google.com/maps/@52.40768469650143,4.933248585767672,3a,80y,36.29649454155693h,96t/data=!3m6!1e1!3m4!1s2x-QTgS1tiIXCmVVq1KUIg!2e0!7i16384!8i8192",2019-04
363100012239764,2008,"https://www.google.com/maps/@52.40763346709041,4.933373282447326,3a,80y,36.29649454315318h,96t/data=!3m6!1e1!3m4!1sa_QSceZERBT6Fwl5S_WBZg!2e0!7i16384!8i8192",2019-04
363100012248133,2017,"https://www.google.com/maps/@52.35649333482893,5.001930542831425,3a,80y,219.3687672390496h,96t/data=!3m6!1e1!3m4!1s-PwXOH3X-q4QCbYicgzkvA!2e0!7i16384!8i8192",2021-03
363100012242384,2014,"https://www.google.com/maps/@52.40699158277057,4.903503658899559,3a,80y,90.7551566023244h,96t/data=!3m6!1e1!3m4!1s59vIRYkTX4NQ5fEzVL7IXQ!2e0!7i16384!8i8192",2018-05
363100012246319,2022,"https://www.google.com/maps/@52.34622064898201,5.008551319214479,3a,80y,219.3549447666624h,96t/data=!3m6!1e1!3m4!1sLOCH6brmGEf4_w_2VYpOLA!2e0!7i16384!8i8192",2018-05
363100012243261,2017,"https://www.google.com/maps/@52.35492223764001,4.855331255695519,3a,80y,254.53451448004745h,96t/data=!3m6!1e1!3m4!1sS_UpRsawvd6hzPGjuyBq8A!2e0!7i16384!8i8192",2022-10
363100012245840,2016,"https://www.google.com/maps/@52.40785670392328,4.904809513749873,3a,80y,339.62200384505303h,96t/data=!3m6!1e1!3m4!1sTyA3HWCTn8AKQS-BfTfWOA!2e0!7i16384!8i8192",2018-07
363100012247673,2018,"https://www.google.com/maps/@52.39342652212498,4.878053874015445,3a,80y,48.439221934657446h,96t/data=!3m6!1e1!3m4!1sV732YUYj1nWokzf9ymtUAw!2e0!7i16384!8i8192",2023-04
363100012244355,2016,"https://www.google.com/maps/@52.36368616415246,4.921290267834199,3a,80y,343.88632023533563h,96t/data=!3m6!1e1!3m4!1syCgvhlWrMUwZZ8NZf_LYdg!2e0!7i16384!8i8192",2019-04
363100012248586,2017,"https://www.google.com/maps/@52.40964419002226,4.903954077956878,3a,80y,228.7732456914579h,96t/data=!3m6!1e1!3m4!1s7npPjNhfOBqRt1-cKJkuww!2e0!7i16384!8i8192",2019-06
363100012248587,2017,"https://www.google.com/maps/@52.40971343946109,4.903861618181016,3a,80y,228.77324568879575h,96t/data=!3m6!1e1!3m4!1spl9aSPiU94mFuyzXVLJ-Hg!2e0!7i16384!8i8192",2019-06
363100012246321,2017,"https://www.google.com/maps/@52.34666854727439,5.008506029092647,3a,80y,219.63347029040736h,96t/data=!3m6!1e1!3m4!1sLhiDMRjCMuN2adgbF-P_5A!2e0!7i16384!8i8192",2018-05
363100012244861,2018,"https://www.google.com/maps/@52.34183540772499,4.919171130254964,3a,80y,251.99731803777252h,96t/data=!3m6!1e1!3m4!1sG8FmUjUrASAaNzwluNbVZg!2e0!7i16384!8i8192",2022-08
363100012242869,2015,"https://www.google.com/maps/@52.3469978680282,4.935525286604593,3a,80y,313.9421910926552h,96t/data=!3m6!1e1!3m4!1s1ctcTzx32iMPcxncyq-Knw!2e0!7i16384!8i8192",2022-02
363100012242870,2015,"https://www.google.com/maps/@52.34783520480604,4.935738547548157,3a,80y,136.65324955323018h,96t/data=!3m6!1e1!3m4!1saBXimJDEhNKZoPvkHjObSw!2e0!7i16384!8i8192",2022-02
363100012248134,2017,"https://www.google.com/maps/@52.35643109878365,5.002048801763892,3a,80y,219.368767239688h,96t/data=!3m6!1e1!3m4!1sQvoFS_6a_14bxTieoNMUeg!2e0!7i16384!8i8192",2021-03
363100012248588,2017,"https://www.google.com/maps/@52.40949996576301,4.903123970651575,3a,80y,103.2164413777248h,96t/data=!3m6!1e1!3m4!1sbKnNWYBe6_8TI-hXOCBvVQ!2e0!7i16384!8i8192",2019-06
363100012248589,2017,"https://www.google.com/maps/@52.40932067875677,4.903049014265891,3a,80y,103.21644137834603h,96t/data=!3m6!1e1!3m4!1s12rdvS_iZx9p5JPPfefP8A!2e0!7i16384!8i8192",2019-06
363100012245842,2016,"https://www.google.com/maps/@52.40788467234248,4.90495221367338,3a,80y,339.6220038462835h,96t/data=!3m6!1e1!3m4!1sghmqdFCqNDVwtXjMtlAYoA!2e0!7i16384!8i8192",2018-07
363100012247676,2018,"https://www.google.com/maps/@52.3948054146006,4.879392501758249,3a,80y,139.82835523969408h,96t/data=!3m6!1e1!3m4!1sf2qugtoROz-q3BYQPDCCdw!2e0!7i16384!8i8192",2021-08
363100012244862,2017,"https://www.google.com/maps/@52.40715985654744,4.935996292643876,3a,80y,216.86157192914703h,96t/data=!3m6!1e1!3m4!1siuenLrTSjQT_y4pKIVAM0g!2e0!7i16384!8i8192",2019-04
363100012238617,2015,"https://www.google.com/maps/@52.40416306009962,4.916188693091353,3a,80y,291.6305507980875h,96t/data=!3m6!1e1!3m4!1sXsoR30EaIUyLbP4dYQgEkg!2e0!7i16384!8i8192",2019-04
363100012240755,2012,"https://www.google.com/maps/@52.40630531645156,4.90068337542208,3a,80y,43.98818593734741h,96t/data=!3m6!1e1!3m4!1sIhF29ADT5yMbVx2MyUoBhQ!2e0!7i16384!8i8192",2019-04
363100012244356,2016,"https://www.google.com/maps/@52.36368616415246,4.921290267834199,3a,80y,343.1566320097906h,96t/data=!3m6!1e1!3m4!1syCgvhlWrMUwZZ8NZf_LYdg!2e0!7i16384!8i8192",2019-04
363100012244357,2016,"https://www.google.com/maps/@52.36368616415246,4.921290267834199,3a,80y,343.15663201032714h,96t/data=!3m6!1e1!3m4!1syCgvhlWrMUwZZ8NZf_LYdg!2e0!7i16384!8i8192",2019-04
363100012239765,2008,"https://www.google.com/maps/@52.40763346709041,4.933373282447326,3a,80y,36.29649454264738h,96t/data=!3m6!1e1!3m4!1sa_QSceZERBT6Fwl5S_WBZg!2e0!7i16384!8i8192",2019-04
363100012239766,2008,"https://www.google.com/maps/@52.4075796695826,4.933485334212956,3a,80y,36.29649454347192h,96t/data=!3m6!1e1!3m4!1spVbar4YK2LLEZI8DBdpHfQ!2e0!7i16384!8i8192",2019-04
363100012246322,2017,"https://www.google.com/maps/@52.34642380583115,5.008175190239982,3a,80y,39.35718764144526h,96t/data=!3m6!1e1!3m4!1sLQF_xCEzDcQTch9J1tk-_g!2e0!7i16384!8i8192",2018-05
363100012246323,2017,"https://www.google.com/maps/@52.34660827881769,5.008618210580583,3a,80y,219.6334702922712h,96t/data=!3m6!1e1!3m4!1sVexyQDGfUzD1aIAHjjAuNQ!2e0!7i16384!8i8192",2018-05
363100012242872,2015,"https://www.google.com/maps/@52.33908426064317,4.887130460719917,3a,80y,204.29115541801016h,96t/data=!3m6!1e1!3m4!1sxRS8YjWKGxyDwbXvNnD-BQ!2e0!7i16384!8i8192",2022-11
363100012248135,2017,"https://www.google.com/maps/@52.35637182676695,5.002164348687555,3a,80y,39.26977164365192h,96t/data=!3m6!1e1!3m4!1sW86qU636quUV0Y_TnIVedg!2e0!7i16384!8i8192",2021-03
363100012248590,2017,"https://www.google.com/maps/@52.40932067875677,4.903049014265891,3a,80y,103.21644137829568h,96t/data=!3m6!1e1!3m4!1s12rdvS_iZx9p5JPPfefP8A!2e0!7i16384!8i8192",2019-06
363100012248591,2017,"https://www.google.com/maps/@52.40940787454775,4.903085601196531,3a,80y,103.21644137751434h,96t/data=!3m6!1e1!3m4!1sO0ddNCFmg5Su5iuvxXDXdA!2e0!7i16384!8i8192",2019-06
363100012244863,2019,"https://www.google.com/maps/@52.39883544118285,4.90485732826007,3a,80y,210.6798224639369h,96t/data=!3m6!1e1!3m4!1sA_0C40T08UbzGdt1BGA9Gg!2e0!7i16384!8i8192",2018-05
363100012244864,2017,"https://www.google.com/maps/@52.35307499272167,5.008543463676503,3a,80y,129.85163611001917h,96t/data=!3m6!1e1!3m4!1syxhR8xTosLhi8lcm8i0Fig!2e0!7i16384!8i8192",2021-03
363100012243264,2018,"https://www.google.com/maps/@52.37126992201681,4.889310693568118,3a,80y,95.88624286717928h,96t/data=!3m6!1e1!3m4!1sdovpNQm0nqVwyNtFBAiD5Q!2e0!7i16384!8i8192",2022-04
363100012242385,2014,"https://www.google.com/maps/@52.40699158277057,4.903503658899559,3a,80y,90.75515660269082h,96t/data=!3m6!1e1!3m4!1s59vIRYkTX4NQ5fEzVL7IXQ!2e0!7i16384!8i8192",2018-05
363100012242386,2014,"https://www.google.com/maps/@52.40699158277057,4.903503658899559,3a,80y,90.75515660302362h,96t/data=!3m6!1e1!3m4!1s59vIRYkTX4NQ5fEzVL7IXQ!2e0!7i16384!8i8192",2018-05
363100012244358,2016,"https://www.google.com/maps/@52.36368616415246,4.921290267834199,3a,80y,343.1566320109663h,96t/data=!3m6!1e1!3m4!1syCgvhlWrMUwZZ8NZf_LYdg!2e0!7i16384!8i8192",2019-04
363100012239767,2008,"https://www.google.com/maps/@52.40752968222503,4.933591973123128,3a,80y,36.296494541969686h,96t/data=!3m6!1e1!3m4!1szbfObhW3WkplCJD9lpQ8jw!2e0!7i16384!8i8192",2019-04
363100012240756,2012,"https://www.google.com/maps/@52.40622455219106,4.900806157247268,3a,80y,43.988185937215896h,96t/data=!3m6!1e1!3m4!1s1JxEvZBbpO7KA6_bgBKzJw!2e0!7i16384!8i8192",2019-04
363100012240757,2012,"https://www.google.com/maps/@52.40622455219106,4.900806157247268,3a,80y,43.98818593597453h,96t/data=!3m6!1e1!3m4!1s1JxEvZBbpO7KA6_bgBKzJw!2e0!7i16384!8i8192",2019-04
363100012245844,2016,"https://www.google.com/maps/@52.40788467234248,4.90495221367338,3a,80y,339.6220038443456h,96t/data=!3m6!1e1!3m4!1sghmqdFCqNDVwtXjMtlAYoA!2e0!7i16384!8i8192",2018-07
363100012248592,2017,"https://www.google.com/maps/@52.40940787454775,4.903085601196531,3a,80y,103.216441377197h,96t/data=!3m6!1e1!3m4!1sO0ddNCFmg5Su5iuvxXDXdA!2e0!7i16384!8i8192",2019-06
363100012248593,2017,"https://www.google.com/maps/@52.40949996576301,4.903123970651575,3a,80y,103.21644137697726h,96t/data=!3m6!1e1!3m4!1sbKnNWYBe6_8TI-hXOCBvVQ!2e0!7i16384!8i8192",2019-06
363100012238618,2015,"https://www.google.com/maps/@52.40426224327747,4.916256080793429,3a,80y,291.6305507948149h,96t/data=!3m6!1e1!3m4!1sWd0N5u0OUiu0h2a8KqY8IA!2e0!7i16384!8i8192",2019-04
363100012238619,2015,"https://www.google.com/maps/@52.40456806063454,4.916306438672528,3a,80y,22.34363797041106h,96t/data=!3m6!1e1!3m4!1strcj_P1mXoTF1zW7f8W34w!2e0!7i16384!8i8192",2019-04
363100012244865,2018,"https://www.google.com/maps/@52.39983906918319,4.871667378038764,3a,80y,249.4198629264h,96t/data=!3m6!1e1!3m4!1sjFCMlCFahu2Wob3MKCfR8Q!2e0!7i16384!8i8192",2022-08
363100012247679,1747,"https://www.google.com/maps/@52.363102921461,4.888441432590136,3a,80y,11.308509319329216h,96t/data=!3m6!1e1!3m4!1sQoD_E3XdwgakzwDSCmg0sA!2e0!7i16384!8i8192",2021-07
